0.468	0.03418
0.469	0.029297
0.47	0.019531
0.471	0.014648
0.472	0.004883
0.473	-0.004883
0.474	-0.019531
0.475	-0.029297
0.476	-0.039062
0.477	-0.048828
0.478	-0.063477
0.479	-0.078125
0.48	-0.092773
0.481	-0.102539
0.482	-0.117187
0.483	-0.131836
0.484	-0.146484
0.485	-0.15625
0.486	-0.170898
0.487	-0.185547
0.488	-0.200195
0.489	-0.209961
0.49	-0.229492
0.491	-0.239258
0.492	-0.253906
0.493	-0.263672
0.494	-0.273437
0.495	-0.288086
0.496	-0.297852
0.497	-0.307617
0.498	-0.317383
0.499	-0.327148
0.5	-0.336914
0.501	-0.34668
0.502	-0.356445
0.503	-0.366211
0.504	-0.371094
0.505	-0.375977
0.506	-0.385742
0.507	-0.385742
0.508	-0.390625
0.509	-0.395508
0.51	-0.400391
0.511	-0.405273
0.512	-0.405273
0.513	-0.405273
0.514	-0.410156
0.515	-0.410156
0.516	-0.410156
0.517	-0.410156
0.518	-0.405273
0.519	-0.405273
0.52	-0.405273
0.521	-0.400391
0.522	-0.390625
0.523	-0.390625
0.524	-0.385742
0.525	-0.375977
0.526	-0.371094
0.527	-0.366211
0.528	-0.356445
0.529	-0.351562
0.53	-0.341797
0.531	-0.332031
0.532	-0.322266
0.533	-0.3125
0.534	-0.302734
0.535	-0.292969
0.536	-0.27832
0.537	-0.268555
0.538	-0.253906
0.539	-0.244141
0.54	-0.229492
0.541	-0.219727
0.542	-0.205078
0.543	-0.19043
0.544	-0.180664
0.545	-0.166016
0.546	-0.151367
0.547	-0.136719
0.548	-0.126953
0.549	-0.112305
0.55	-0.097656
0.551	-0.083008
0.552	-0.073242
0.553	-0.058594
0.554	-0.048828
0.555	-0.03418
0.556	-0.024414
0.557	-0.014648
0.558	-0.004883
0.559	0.004883
0.56	0.014648
0.561	0.024414
0.562	0.029297
0.563	0.039062
0.564	0.043945
0.565	0.048828
0.566	0.053711
0.567	0.053711
0.568	0.058594
0.569	0.058594
0.57	0.058594
0.571	0.058594
0.572	0.058594
0.573	0.053711
0.574	0.053711
0.575	0.048828
0.576	0.043945
0.577	0.039062
0.578	0.03418
0.579	0.024414
0.58	0.014648
0.581	0.009766
0.582	0
0.583	-0.009766
0.584	-0.024414
0.585	-0.03418
0.586	-0.043945
0.587	-0.058594
0.588	-0.068359
0.589	-0.083008
0.59	-0.092773
0.591	-0.107422
0.592	-0.117187
0.593	-0.131836
0.594	-0.146484
0.595	-0.161133
0.596	-0.170898
0.597	-0.19043
0.598	-0.200195
0.599	-0.214844
0.6	-0.229492
0.601	-0.244141
0.602	-0.253906
0.603	-0.268555
0.604	-0.27832
0.605	-0.288086
0.606	-0.297852
0.607	-0.307617
0.608	-0.317383
0.609	-0.327148
0.61	-0.336914
0.611	-0.341797
0.612	-0.351562
0.613	-0.361328
0.614	-0.371094
0.615	-0.375977
0.616	-0.380859
0.617	-0.385742
0.618	-0.390625
0.619	-0.395508
0.62	-0.395508
0.621	-0.400391
0.622	-0.400391
0.623	-0.405273
0.624	-0.405273
0.625	-0.410156
0.626	-0.405273
0.627	-0.405273
0.628	-0.405273
0.629	-0.400391
0.63	-0.395508
0.631	-0.395508
0.632	-0.390625
0.633	-0.385742
0.634	-0.380859
0.635	-0.375977
0.636	-0.371094
0.637	-0.361328
0.638	-0.351562
0.639	-0.34668
0.64	-0.336914
0.641	-0.327148
0.642	-0.317383
0.643	-0.307617
0.644	-0.297852
0.645	-0.288086
0.646	-0.27832
0.647	-0.263672
0.648	-0.253906
0.649	-0.239258
0.65	-0.229492
0.651	-0.214844
0.652	-0.205078
0.653	-0.19043
0.654	-0.175781
0.655	-0.161133
0.656	-0.151367
0.657	-0.136719
0.658	-0.12207
0.659	-0.112305
0.66	-0.097656
0.661	-0.083008
0.662	-0.073242
0.663	-0.058594
0.664	-0.048828
0.665	-0.03418
0.666	-0.024414
0.667	-0.014648
0.668	-0.004883
0.669	0.004883
0.67	0.014648
0.671	0.024414
0.672	0.029297
0.673	0.03418
0.674	0.039062
0.675	0.043945
0.676	0.048828
0.677	0.053711
0.678	0.053711
0.679	0.058594
0.68	0.058594
0.681	0.053711
0.682	0.053711
0.683	0.053711
0.684	0.048828
0.685	0.043945
0.686	0.039062
0.687	0.03418
0.688	0.029297
0.689	0.019531
0.69	0.014648
0.691	0.004883
0.692	-0.004883
0.693	-0.014648
0.694	-0.024414
0.695	-0.03418
0.696	-0.048828
0.697	-0.058594
0.698	-0.073242
0.699	-0.083008
0.7	-0.102539
0.701	-0.112305
0.702	-0.12207
0.703	-0.136719
0.704	-0.151367
0.705	-0.166016
0.706	-0.180664
0.707	-0.19043
0.708	-0.205078
0.709	-0.214844
0.71	-0.229492
0.711	-0.244141
0.712	-0.253906
0.713	-0.263672
0.714	-0.27832
0.715	-0.288086
0.716	-0.297852
0.717	-0.307617
0.718	-0.317383
0.719	-0.332031
0.72	-0.336914
0.721	-0.34668
0.722	-0.351562
0.723	-0.361328
0.724	-0.366211
0.725	-0.375977
0.726	-0.380859
0.727	-0.385742
0.728	-0.390625
0.729	-0.395508
0.73	-0.395508
0.731	-0.400391
0.732	-0.400391
0.733	-0.405273
0.734	-0.405273
0.735	-0.405273
0.736	-0.405273
0.737	-0.405273
0.738	-0.400391
0.739	-0.400391
0.74	-0.395508
0.741	-0.390625
0.742	-0.385742
0.743	-0.380859
0.744	-0.380859
0.745	-0.371094
0.746	-0.366211
0.747	-0.361328
0.748	-0.351562
0.749	-0.341797
0.75	-0.336914
0.751	-0.327148
0.752	-0.317383
0.753	-0.307617
0.754	-0.297852
0.755	-0.288086
0.756	-0.273437
0.757	-0.258789
0.758	-0.249023
0.759	-0.239258
0.76	-0.229492
0.761	-0.214844
0.762	-0.200195
0.763	-0.19043
0.764	-0.175781
0.765	-0.161133
0.766	-0.151367
0.767	-0.131836
0.768	-0.12207
0.769	-0.112305
0.77	-0.097656
0.771	-0.083008
0.772	-0.073242
0.773	-0.058594
0.774	-0.048828
0.775	-0.039062
0.776	-0.024414
0.777	-0.019531
0.778	-0.004883
0.779	0.004883
0.78	0.014648
0.781	0.019531
0.782	0.024414
0.783	0.03418
0.784	0.039062
0.785	0.043945
0.786	0.043945
0.787	0.048828
0.788	0.048828
0.789	0.053711
0.79	0.048828
0.791	0.053711
0.792	0.048828
0.793	0.043945
0.794	0.043945
0.795	0.039062
0.796	0.03418
0.797	0.029297
0.798	0.024414
0.799	0.014648
0.8	0.009766
0.801	0
0.802	-0.009766
0.803	-0.019531
0.804	-0.029297
0.805	-0.043945
0.806	-0.053711
0.807	-0.063477
0.808	-0.073242
0.809	-0.087891
0.81	-0.097656
0.811	-0.112305
0.812	-0.126953
0.813	-0.141602
0.814	-0.151367
0.815	-0.166016
0.816	-0.180664
0.817	-0.195312
0.818	-0.205078
0.819	-0.219727
0.82	-0.229492
0.821	-0.244141
0.822	-0.253906
0.823	-0.268555
0.824	-0.27832
0.825	-0.288086
0.826	-0.297852
0.827	-0.307617
0.828	-0.317383
0.829	-0.327148
0.83	-0.336914
0.831	-0.34668
0.832	-0.351562
0.833	-0.356445
0.834	-0.366211
0.835	-0.371094
0.836	-0.375977
0.837	-0.380859
0.838	-0.385742
0.839	-0.390625
0.84	-0.395508
0.841	-0.395508
0.842	-0.400391
0.843	-0.400391
0.844	-0.400391
0.845	-0.400391
0.846	-0.400391
0.847	-0.400391
