  1.2375000e-002	  0.0000000e+000	 -7.5684000e-002	
  1.2400000e-002	  0.0000000e+000	 -7.3242000e-002	
  1.2425000e-002	  0.0000000e+000	 -7.0801000e-002	
  1.2450000e-002	  0.0000000e+000	 -6.8359000e-002	
  1.2475000e-002	  0.0000000e+000	 -6.5918000e-002	
  1.2500000e-002	  0.0000000e+000	 -6.3477000e-002	
  1.2525000e-002	  0.0000000e+000	 -6.3477000e-002	
  1.2550000e-002	  0.0000000e+000	 -6.1035000e-002	
  1.2575000e-002	  0.0000000e+000	 -5.8594000e-002	
  1.2600000e-002	  0.0000000e+000	 -5.6152000e-002	
  1.2625000e-002	  0.0000000e+000	 -5.3711000e-002	
  1.2650000e-002	  0.0000000e+000	 -5.3711000e-002	
  1.2675000e-002	  0.0000000e+000	 -5.1270000e-002	
  1.2700000e-002	  0.0000000e+000	 -4.8828000e-002	
  1.2725000e-002	  0.0000000e+000	 -4.6387000e-002	
  1.2750000e-002	  0.0000000e+000	 -4.6387000e-002	
  1.2775000e-002	  0.0000000e+000	 -4.3945000e-002	
  1.2800000e-002	  0.0000000e+000	 -4.3945000e-002	
  1.2825000e-002	  0.0000000e+000	 -4.1504000e-002	
  1.2850000e-002	  0.0000000e+000	 -3.9062000e-002	
  1.2875000e-002	  0.0000000e+000	 -3.9062000e-002	
  1.2900000e-002	  0.0000000e+000	 -3.6621000e-002	
  1.2925000e-002	  0.0000000e+000	 -3.6621000e-002	
  1.2950000e-002	  0.0000000e+000	 -3.4180000e-002	
  1.2975000e-002	  0.0000000e+000	 -3.4180000e-002	
  1.3000000e-002	  0.0000000e+000	 -3.1738000e-002	
  1.3025000e-002	  0.0000000e+000	 -3.1738000e-002	
  1.3050000e-002	  0.0000000e+000	 -2.9297000e-002	
  1.3075000e-002	  0.0000000e+000	 -2.9297000e-002	
  1.3100000e-002	  0.0000000e+000	 -2.6855000e-002	
  1.3125000e-002	  0.0000000e+000	 -2.6855000e-002	
  1.3150000e-002	  0.0000000e+000	 -2.6855000e-002	
  1.3175000e-002	  0.0000000e+000	 -2.4414000e-002	
  1.3200000e-002	  0.0000000e+000	 -2.4414000e-002	
  1.3225000e-002	  0.0000000e+000	 -2.1973000e-002	
  1.3250000e-002	  0.0000000e+000	 -2.1973000e-002	
  1.3275000e-002	  0.0000000e+000	 -2.1973000e-002	
  1.3300000e-002	  0.0000000e+000	 -1.9531000e-002	
  1.3325000e-002	  0.0000000e+000	 -1.9531000e-002	
  1.3350000e-002	  0.0000000e+000	 -1.9531000e-002	
  1.3375000e-002	  0.0000000e+000	 -1.9531000e-002	
  1.3400000e-002	  0.0000000e+000	 -1.7090000e-002	
  1.3425000e-002	  0.0000000e+000	 -1.7090000e-002	
  1.3450000e-002	  0.0000000e+000	 -1.7090000e-002	
  1.3475000e-002	  0.0000000e+000	 -1.7090000e-002	
  1.3500000e-002	  0.0000000e+000	 -1.4648000e-002	
  1.3525000e-002	  0.0000000e+000	 -1.4648000e-002	
  1.3550000e-002	  0.0000000e+000	 -1.4648000e-002	
  1.3575000e-002	  0.0000000e+000	 -1.2207000e-002	
  1.3600000e-002	  0.0000000e+000	 -1.2207000e-002	
  1.3625000e-002	  0.0000000e+000	 -1.2207000e-002	
  1.3650000e-002	  0.0000000e+000	 -1.2207000e-002	
  1.3675000e-002	  0.0000000e+000	 -1.2207000e-002	
  1.3700000e-002	  0.0000000e+000	 -1.2207000e-002	
  1.3725000e-002	  0.0000000e+000	 -9.7660000e-003	
  1.3750000e-002	  0.0000000e+000	 -9.7660000e-003	
  1.3775000e-002	  0.0000000e+000	 -9.7660000e-003	
  1.3800000e-002	  0.0000000e+000	 -9.7660000e-003	
  1.3825000e-002	  0.0000000e+000	 -9.7660000e-003	
  1.3850000e-002	  0.0000000e+000	 -7.3240000e-003	
  1.3875000e-002	  0.0000000e+000	 -7.3240000e-003	
  1.3900000e-002	  0.0000000e+000	 -7.3240000e-003	
  1.3925000e-002	  0.0000000e+000	 -7.3240000e-003	
  1.3950000e-002	  0.0000000e+000	 -7.3240000e-003	
  1.3975000e-002	  2.4410000e-003	 -7.3240000e-003	
  1.4000000e-002	  0.0000000e+000	 -7.3240000e-003	
  1.4025000e-002	  0.0000000e+000	 -7.3240000e-003	
  1.4050000e-002	  0.0000000e+000	 -4.8830000e-003	
  1.4075000e-002	  0.0000000e+000	 -4.8830000e-003	
  1.4100000e-002	  0.0000000e+000	 -4.8830000e-003	
  1.4125000e-002	  0.0000000e+000	 -4.8830000e-003	
  1.4150000e-002	  0.0000000e+000	 -4.8830000e-003	
  1.4175000e-002	  0.0000000e+000	 -4.8830000e-003	
  1.4200000e-002	  0.0000000e+000	 -4.8830000e-003	
  1.4225000e-002	  0.0000000e+000	 -4.8830000e-003	
  1.4250000e-002	  0.0000000e+000	 -2.4410000e-003	
  1.4275000e-002	  0.0000000e+000	 -2.4410000e-003	
  1.4300000e-002	  0.0000000e+000	 -2.4410000e-003	
  1.4325000e-002	  0.0000000e+000	 -2.4410000e-003	
  1.4350000e-002	  0.0000000e+000	 -2.4410000e-003	
  1.4375000e-002	  0.0000000e+000	 -2.4410000e-003	
  1.4400000e-002	  0.0000000e+000	 -2.4410000e-003	
  1.4425000e-002	  0.0000000e+000	 -2.4410000e-003	
  1.4450000e-002	  0.0000000e+000	 -2.4410000e-003	
